0 3 4 8 2 5 1 6 7 | 3 26520
0 3 4 8 1 5 2 6 7 | 3 253
0 2 4 8 3 5 1 6 7 | 4 441
0 1 4 8 3 5 2 6 7 | 4 250
0 2 4 8 1 5 3 6 7 | 3 16518
0 1 4 8 2 5 3 6 7 | 3 6810
0 3 2 8 4 5 1 6 7 | 3 25581
0 3 1 8 4 5 2 6 7 | 4 303
0 2 3 8 4 5 1 6 7 | 3 0
0 1 3 8 4 5 2 6 7 | 3 5948
0 2 1 8 4 5 3 6 7 | 3 26295
0 1 2 8 4 5 3 6 7 | 3 27592
0 3 2 8 1 5 4 6 7 | 3 27469
0 3 1 8 2 5 4 6 7 | 3 7273
0 2 3 8 1 5 4 6 7 | 4 54
0 1 3 8 2 5 4 6 7 | 3 2211
0 2 1 8 3 5 4 6 7 | 3 901
0 1 2 8 3 5 4 6 7 | 4 438
0 4 3 8 2 1 5 6 7 | 3 972
0 4 3 8 1 2 5 6 7 | 4 852
0 4 2 8 3 1 5 6 7 | 3 17388
0 4 1 8 3 2 5 6 7 | 4 6
0 4 2 8 1 3 5 6 7 | 4 78
0 4 1 8 2 3 5 6 7 | 3 30253
0 3 4 8 2 1 5 6 7 | 3 20232
0 3 4 8 1 2 5 6 7 | 3 972
0 2 4 8 3 1 5 6 7 | 3 33136
0 1 4 8 3 2 5 6 7 | 3 16472
0 2 4 8 1 3 5 6 7 | 3 27469
0 1 4 8 2 3 5 6 7 | 3 8545
0 3 2 8 4 1 5 6 7 | 3 942
0 3 1 8 4 2 5 6 7 | 3 26379
0 2 3 8 4 1 5 6 7 | 3 23116
0 1 3 8 4 2 5 6 7 | 3 21546
0 2 1 8 4 3 5 6 7 | 3 7852
0 1 2 8 4 3 5 6 7 | 4 844
0 3 2 8 1 4 5 6 7 | 3 23081
0 3 1 8 2 4 5 6 7 | 3 972
0 2 3 8 1 4 5 6 7 | 3 32498
0 1 3 8 2 4 5 6 7 | 3 18098
0 2 1 8 3 4 5 6 7 | 3 6810
0 1 2 8 3 4 5 6 7 | 4 318
0 7 6 5 8 4 3 2 1 | 4 1182
0 7 6 5 8 4 3 1 2 | 4 1297
0 7 6 5 8 4 2 3 1 | 4 1393
0 7 6 5 8 4 1 3 2 | 3 26379
0 7 6 5 8 4 2 1 3 | 3 13299
0 7 6 5 8 4 1 2 3 | 4 1238
0 7 6 5 8 3 4 2 1 | 4 1246
0 7 6 5 8 3 4 1 2 | 3 23116
0 7 6 5 8 2 4 3 1 | 4 1004
0 7 6 5 8 1 4 3 2 | 3 14684
0 7 6 5 8 2 4 1 3 | 3 12104
0 7 6 5 8 1 4 2 3 | 3 21462
0 7 6 5 8 3 2 4 1 | 3 13277
0 7 6 5 8 3 1 4 2 | 3 13597
0 7 6 5 8 2 3 4 1 | 3 6810
0 7 6 5 8 1 3 4 2 | 3 1056
0 7 6 5 8 2 1 4 3 | 3 7800
0 7 6 5 8 1 2 4 3 | 4 1009
0 7 6 5 8 3 2 1 4 | 4 1039
0 7 6 5 8 3 1 2 4 | 3 21362
0 7 6 5 8 2 3 1 4 | 3 21184
0 7 6 5 8 1 3 2 4 | 4 1032
0 7 6 5 8 2 1 3 4 | 4 1128
0 7 6 5 8 1 2 3 4 | 3 13277
0 7 6 4 8 5 3 2 1 | 3 14802
0 7 6 4 8 5 3 1 2 | 4 931
0 7 6 4 8 5 2 3 1 | 4 949
0 7 6 4 8 5 1 3 2 | 3 3097
0 7 6 4 8 5 2 1 3 | 3 23139
0 7 6 4 8 5 1 2 3 | 3 901
0 7 6 3 8 5 4 2 1 | 4 1340
0 7 6 3 8 5 4 1 2 | 3 8236
0 7 6 2 8 5 4 3 1 | 4 935
0 7 6 1 8 5 4 3 2 | 4 1185
0 7 6 2 8 5 4 1 3 | 3 7004
0 7 6 1 8 5 4 2 3 | 3 14802
0 7 6 3 8 5 2 4 1 | 4 1334
0 7 6 3 8 5 1 4 2 | 4 944
0 7 6 2 8 5 3 4 1 | 4 911
0 7 6 1 8 5 3 4 2 | 3 9748
0 7 6 2 8 5 1 4 3 | 3 6050
0 7 6 1 8 5 2 4 3 | 4 1180
0 7 6 3 8 5 2 1 4 | 4 1214
0 7 6 3 8 5 1 2 4 | 4 920
0 7 6 2 8 5 3 1 4 | 4 1157
0 7 6 1 8 5 3 2 4 | 3 8048
0 7 6 2 8 5 1 3 4 | 3 4467
0 7 6 1 8 5 2 3 4 | 4 1213
0 7 6 4 8 3 5 2 1 | 3 6277
0 7 6 4 8 3 5 1 2 | 3 23139
0 7 6 4 8 2 5 3 1 | 3 2325
0 7 6 4 8 1 5 3 2 | 4 978
0 7 6 4 8 2 5 1 3 | 4 919
0 7 6 4 8 1 5 2 3 | 3 972
0 7 6 3 8 4 5 2 1 | 3 1962
0 7 6 3 8 4 5 1 2 | 3 13299
0 7 6 2 8 4 5 3 1 | 4 933
0 7 6 1 8 4 5 3 2 | 3 1962
0 7 6 2 8 4 5 1 3 | 3 972
0 7 6 1 8 4 5 2 3 | 4 1033
0 7 6 3 8 2 5 4 1 | 4 874
0 7 6 3 8 1 5 4 2 | 3 31298
0 7 6 2 8 3 5 4 1 | 3 26520
0 7 6 1 8 3 5 4 2 | 4 979
0 7 6 2 8 1 5 4 3 | 3 26379
0 7 6 1 8 2 5 4 3 | 4 1060
0 7 6 3 8 2 5 1 4 | 4 1639
0 7 6 3 8 1 5 2 4 | 3 7273
0 7 6 2 8 3 5 1 4 | 3 4468
0 7 6 1 8 3 5 2 4 | 4 973
0 7 6 2 8 1 5 3 4 | 3 12104
0 7 6 1 8 2 5 3 4 | 4 1036
0 7 6 4 8 3 2 5 1 | 3 21184
0 7 6 4 8 3 1 5 2 | 3 906
0 7 6 4 8 2 3 5 1 | 3 942
0 7 6 4 8 1 3 5 2 | 4 979
0 7 6 4 8 2 1 5 3 | 3 12733
0 7 6 4 8 1 2 5 3 | 3 9748
0 7 6 3 8 4 2 5 1 | 3 31584
0 7 6 3 8 4 1 5 2 | 4 958
0 7 6 2 8 4 3 5 1 | 4 979
0 7 6 1 8 4 3 5 2 | 3 1056
0 7 6 2 8 4 1 5 3 | 3 32019
0 7 6 1 8 4 2 5 3 | 3 5948
0 7 6 3 8 2 4 5 1 | 3 2321
0 7 6 3 8 1 4 5 2 | 3 6050
0 7 6 2 8 3 4 5 1 | 3 7114
0 7 6 1 8 3 4 5 2 | 3 7159
0 7 6 2 8 1 4 5 3 | 4 945
0 7 6 1 8 2 4 5 3 | 3 3097
0 7 6 3 8 2 1 5 4 | 3 6277
0 7 6 3 8 1 2 5 4 | 4 968
0 7 6 2 8 3 1 5 4 | 4 875
0 7 6 1 8 3 2 5 4 | 3 8428
0 7 6 2 8 1 3 5 4 | 3 32019
0 7 6 1 8 2 3 5 4 | 3 14797
0 7 6 4 8 3 2 1 5 | 4 1106
0 7 6 4 8 3 1 2 5 | 3 23081
0 7 6 4 8 2 3 1 5 | 3 2321
0 7 6 4 8 1 3 2 5 | 3 22267
0 7 6 4 8 2 1 3 5 | 3 31755
0 7 6 4 8 1 2 3 5 | 3 12012
0 7 6 3 8 4 2 1 5 | 4 1000
0 7 6 3 8 4 1 2 5 | 4 934
0 7 6 2 8 4 3 1 5 | 3 7000
0 7 6 1 8 4 3 2 5 | 3 2321
0 7 6 2 8 4 1 3 5 | 4 927
0 7 6 1 8 4 2 3 5 | 4 1019
0 7 6 3 8 2 4 1 5 | 3 14684
0 7 6 3 8 1 4 2 5 | 3 6390
0 7 6 2 8 3 4 1 5 | 4 879
0 7 6 1 8 3 4 2 5 | 3 972
0 7 6 2 8 1 4 3 5 | 4 1087
0 7 6 1 8 2 4 3 5 | 3 6066
0 7 6 3 8 2 1 4 5 | 3 2325
0 7 6 3 8 1 2 4 5 | 3 1011
0 7 6 2 8 3 1 4 5 | 3 1011
0 7 6 1 8 3 2 4 5 | 3 2347
0 7 6 2 8 1 3 4 5 | 3 13597
0 7 6 1 8 2 3 4 5 | 3 7273
0 7 5 6 8 4 3 2 1 | 3 24703
0 7 5 6 8 4 3 1 2 | 3 7159
0 7 5 6 8 4 2 3 1 | 4 582
0 7 5 6 8 4 1 3 2 | 4 457
0 7 5 6 8 4 2 1 3 | 4 702
0 7 5 6 8 4 1 2 3 | 3 14556
0 7 5 6 8 3 4 2 1 | 4 1794
0 7 5 6 8 3 4 1 2 | 3 13277
0 7 5 6 8 2 4 3 1 | 3 7273
0 7 5 6 8 1 4 3 2 | 3 6072
0 7 5 6 8 2 4 1 3 | 3 27216
0 7 5 6 8 1 4 2 3 | 3 32629
0 7 5 6 8 3 2 4 1 | 4 343
0 7 5 6 8 3 1 4 2 | 3 34708
0 7 5 6 8 2 3 4 1 | 3 8236
0 7 5 6 8 1 3 4 2 | 3 32019
0 7 5 6 8 2 1 4 3 | 3 21952
0 7 5 6 8 1 2 4 3 | 3 13560
0 7 5 6 8 3 2 1 4 | 3 8545
0 7 5 6 8 3 1 2 4 | 3 21660
0 7 5 6 8 2 3 1 4 | 3 6728
0 7 5 6 8 1 3 2 4 | 3 13277
0 7 5 6 8 2 1 3 4 | 4 274
0 7 5 6 8 1 2 3 4 | 3 31277
0 7 4 6 8 5 3 2 1 | 4 509
0 7 4 6 8 5 3 1 2 | 3 9748
0 7 4 6 8 5 2 3 1 | 3 2898
0 7 4 6 8 5 1 3 2 | 3 7234
0 7 4 6 8 5 2 1 3 | 3 32611
0 7 4 6 8 5 1 2 3 | 3 27216
0 7 3 6 8 5 4 2 1 | 3 7273
0 7 3 6 8 5 4 1 2 | 3 12104
0 7 2 6 8 5 4 3 1 | 3 2204
0 7 1 6 8 5 4 3 2 | 3 2898
0 7 2 6 8 5 4 1 3 | 4 239
0 7 1 6 8 5 4 2 3 | 3 32317
0 7 3 6 8 5 2 4 1 | 4 178
0 7 3 6 8 5 1 4 2 | 3 7252
0 7 2 6 8 5 3 4 1 | 3 6787
0 7 1 6 8 5 3 4 2 | 3 2256
0 7 2 6 8 5 1 4 3 | 4 519
0 7 1 6 8 5 2 4 3 | 4 460
0 7 3 6 8 5 2 1 4 | 4 494
0 7 3 6 8 5 1 2 4 | 3 2893
0 7 2 6 8 5 3 1 4 | 4 185
0 7 1 6 8 5 3 2 4 | 4 373
0 7 2 6 8 5 1 3 4 | 3 13188
0 7 1 6 8 5 2 3 4 | 3 11702
0 7 4 6 8 3 5 2 1 | 3 2204
0 7 4 6 8 3 5 1 2 | 3 8428
0 7 4 6 8 2 5 3 1 | 4 269
0 7 4 6 8 1 5 3 2 | 4 163
0 7 4 6 8 2 5 1 3 | 4 199
0 7 4 6 8 1 5 2 3 | 3 14736
0 7 3 6 8 4 5 2 1 | 4 208
0 7 3 6 8 4 5 1 2 | 4 232
0 7 2 6 8 4 5 3 1 | 3 7273
0 7 1 6 8 4 5 3 2 | 3 27978
0 7 2 6 8 4 5 1 3 | 4 252
0 7 1 6 8 4 5 2 3 | 3 2256
0 7 3 6 8 2 5 4 1 | 4 154
0 7 3 6 8 1 5 4 2 | 4 230
0 7 2 6 8 3 5 4 1 | 4 167
0 7 1 6 8 3 5 4 2 | 4 259
0 7 2 6 8 1 5 4 3 | 4 227
0 7 1 6 8 2 5 4 3 | 4 529
0 7 3 6 8 2 5 1 4 | 3 32629
0 7 3 6 8 1 5 2 4 | 4 206
0 7 2 6 8 3 5 1 4 | 3 2645
0 7 1 6 8 3 5 2 4 | 3 253
0 7 2 6 8 1 5 3 4 | 3 14556
0 7 1 6 8 2 5 3 4 | 3 2645
0 7 4 6 8 3 2 5 1 | 3 8428
0 7 4 6 8 3 1 5 2 | 4 186
0 7 4 6 8 2 3 5 1 | 3 12816
0 7 4 6 8 1 3 5 2 | 3 2256
0 7 4 6 8 2 1 5 3 | 4 366
0 7 4 6 8 1 2 5 3 | 4 337
0 7 3 6 8 4 2 5 1 | 2 40319
0 7 3 6 8 4 1 5 2 | 3 2898
0 7 2 6 8 4 3 5 1 | 3 3136
0 7 1 6 8 4 3 5 2 | 4 356
0 7 2 6 8 4 1 5 3 | 4 231
0 7 1 6 8 4 2 5 3 | 3 6787
0 7 3 6 8 2 4 5 1 | 3 14762
0 7 3 6 8 1 4 5 2 | 4 236
0 7 2 6 8 3 4 5 1 | 3 1780
0 7 1 6 8 3 4 5 2 | 3 6787
0 7 2 6 8 1 4 5 3 | 3 27101
0 7 1 6 8 2 4 5 3 | 3 1780
0 7 3 6 8 2 1 5 4 | 3 11869
0 7 3 6 8 1 2 5 4 | 3 31298
0 7 2 6 8 3 1 5 4 | 4 279
0 7 1 6 8 3 2 5 4 | 4 672
0 7 2 6 8 1 3 5 4 | 3 31277
0 7 1 6 8 2 3 5 4 | 3 24640
0 7 4 6 8 3 2 1 5 | 3 2893
0 7 4 6 8 3 1 2 5 | 3 21934
0 7 4 6 8 2 3 1 5 | 3 21400
0 7 4 6 8 1 3 2 5 | 3 253
0 7 4 6 8 2 1 3 5 | 3 21559
0 7 4 6 8 1 2 3 5 | 4 384
0 7 3 6 8 4 2 1 5 | 4 190
0 7 3 6 8 4 1 2 5 | 3 23116
0 7 2 6 8 4 3 1 5 | 3 253
0 7 1 6 8 4 3 2 5 | 3 6072
0 7 2 6 8 4 1 3 5 | 3 2204
0 7 1 6 8 4 2 3 5 | 3 21559
0 7 3 6 8 2 4 1 5 | 3 23116
0 7 3 6 8 1 4 2 5 | 4 331
0 7 2 6 8 3 4 1 5 | 4 287
0 7 1 6 8 3 4 2 5 | 3 2893
0 7 2 6 8 1 4 3 5 | 4 201
0 7 1 6 8 2 4 3 5 | 4 408
0 7 3 6 8 2 1 4 5 | 3 2211
0 7 3 6 8 1 2 4 5 | 3 5948
0 7 2 6 8 3 1 4 5 | 4 285
0 7 1 6 8 3 2 4 5 | 3 2211
0 7 2 6 8 1 3 4 5 | 3 33136
0 7 1 6 8 2 3 4 5 | 3 6050
0 7 5 4 8 6 3 2 1 | 4 464
0 7 5 4 8 6 3 1 2 | 3 7004
0 7 5 4 8 6 2 3 1 | 3 12913
0 7 5 4 8 6 1 3 2 | 4 471
0 7 5 4 8 6 2 1 3 | 3 12816
0 7 5 4 8 6 1 2 3 | 3 13165
0 7 5 3 8 6 4 2 1 | 3 1962
0 7 5 3 8 6 4 1 2 | 3 34708
0 7 5 2 8 6 4 3 1 | 2 40319
0 7 5 1 8 6 4 3 2 | 3 1962
0 7 5 2 8 6 4 1 3 | 3 13165
0 7 5 1 8 6 4 2 3 | 3 21934
0 7 5 3 8 6 2 4 1 | 3 8236
0 7 5 3 8 6 1 4 2 | 3 4467
0 7 5 2 8 6 3 4 1 | 3 7800
0 7 5 1 8 6 3 4 2 | 3 21952
0 7 5 2 8 6 1 4 3 | 4 681
0 7 5 1 8 6 2 4 3 | 4 386
0 7 5 3 8 6 2 1 4 | 4 73
0 7 5 3 8 6 1 2 4 | 3 6390
0 7 5 2 8 6 3 1 4 | 3 4468
0 7 5 1 8 6 3 2 4 | 4 78
0 7 5 2 8 6 1 3 4 | 3 1227
0 7 5 1 8 6 2 3 4 | 3 8236
0 7 4 5 8 6 3 2 1 | 3 26403
0 7 4 5 8 6 3 1 2 | 3 32634
0 7 4 5 8 6 2 3 1 | 4 231
0 7 4 5 8 6 1 3 2 | 3 13597
0 7 4 5 8 6 2 1 3 | 4 386
0 7 4 5 8 6 1 2 3 | 3 6390
0 7 3 5 8 6 4 2 1 | 3 5948
0 7 3 5 8 6 4 1 2 | 4 220
0 7 2 5 8 6 4 3 1 | 3 26403
0 7 1 5 8 6 4 3 2 | 2 40319
0 7 2 5 8 6 4 1 3 | 3 4564
0 7 1 5 8 6 4 2 3 | 3 11702
0 7 3 5 8 6 2 4 1 | 3 172
0 7 3 5 8 6 1 4 2 | 3 23139
0 7 2 5 8 6 3 4 1 | 3 13277
0 7 1 5 8 6 3 4 2 | 3 34803
0 7 2 5 8 6 1 4 3 | 3 13165
0 7 1 5 8 6 2 4 3 | 3 14736
0 7 3 5 8 6 2 1 4 | 3 3136
0 7 3 5 8 6 1 2 4 | 3 13560
0 7 2 5 8 6 3 1 4 | 3 12104
0 7 1 5 8 6 3 2 4 | 3 12012
0 7 2 5 8 6 1 3 4 | 4 208
0 7 1 5 8 6 2 3 4 | 3 9517
0 7 4 3 8 6 5 2 1 | 4 236
0 7 4 3 8 6 5 1 2 | 3 27971
0 7 4 2 8 6 5 3 1 | 4 5
0 7 4 1 8 6 5 3 2 | 2 40319
0 7 4 2 8 6 5 1 3 | 4 193
0 7 4 1 8 6 5 2 3 | 3 12816
0 7 3 4 8 6 5 2 1 | 4 20
0 7 3 4 8 6 5 1 2 | 4 14
0 7 2 4 8 6 5 3 1 | 4 21
0 7 1 4 8 6 5 3 2 | 3 4467
0 7 2 4 8 6 5 1 3 | 3 1227
0 7 1 4 8 6 5 2 3 | 3 27592
0 7 3 2 8 6 5 4 1 | 4 527
0 7 3 1 8 6 5 4 2 | 3 7930
0 7 2 3 8 6 5 4 1 | 4 11
0 7 1 3 8 6 5 4 2 | 3 29523
0 7 2 1 8 6 5 4 3 | 4 221
0 7 1 2 8 6 5 4 3 | 3 1227
0 7 3 2 8 6 5 1 4 | 4 128
0 7 3 1 8 6 5 2 4 | 3 7800
0 7 2 3 8 6 5 1 4 | 4 87
0 7 1 3 8 6 5 2 4 | 3 26520
0 7 2 1 8 6 5 3 4 | 3 4467
0 7 1 2 8 6 5 3 4 | 4 529
0 7 4 3 8 6 2 5 1 | 4 230
0 7 4 3 8 6 1 5 2 | 3 7930
0 7 4 2 8 6 3 5 1 | 4 16
0 7 4 1 8 6 3 5 2 | 3 21546
0 7 4 2 8 6 1 5 3 | 3 27216
0 7 4 1 8 6 2 5 3 | 3 31692
0 7 3 4 8 6 2 5 1 | 4 22
0 7 3 4 8 6 1 5 2 | 3 22267
0 7 2 4 8 6 3 5 1 | 3 7930
0 7 1 4 8 6 3 5 2 | 3 31092
0 7 2 4 8 6 1 5 3 | 3 32629
0 7 1 4 8 6 2 5 3 | 3 4468
0 7 3 2 8 6 4 5 1 | 3 31277
0 7 3 1 8 6 4 5 2 | 3 4563
0 7 2 3 8 6 4 5 1 | 4 17
0 7 1 3 8 6 4 5 2 | 4 42
0 7 2 1 8 6 4 5 3 | 3 26403
0 7 1 2 8 6 4 5 3 | 3 7159
0 7 3 2 8 6 1 5 4 | 3 1490
0 7 3 1 8 6 2 5 4 | 4 1406
0 7 2 3 8 6 1 5 4 | 3 24667
0 7 1 3 8 6 2 5 4 | 3 7159
0 7 2 1 8 6 3 5 4 | 3 1490
0 7 1 2 8 6 3 5 4 | 4 58
0 7 4 3 8 6 2 1 5 | 3 14684
0 7 4 3 8 6 1 2 5 | 3 12733
0 7 4 2 8 6 3 1 5 | 3 901
0 7 4 1 8 6 3 2 5 | 4 17
0 7 4 2 8 6 1 3 5 | 3 0
0 7 4 1 8 6 2 3 5 | 3 11702
0 7 3 4 8 6 2 1 5 | 3 21546
0 7 3 4 8 6 1 2 5 | 4 425
0 7 2 4 8 6 3 1 5 | 3 26725
0 7 1 4 8 6 3 2 5 | 3 32317
0 7 2 4 8 6 1 3 5 | 3 13597
0 7 1 4 8 6 2 3 5 | 4 53
0 7 3 2 8 6 4 1 5 | 3 7114
0 7 3 1 8 6 4 2 5 | 3 11702
0 7 2 3 8 6 4 1 5 | 3 22267
0 7 1 3 8 6 4 2 5 | 3 21362
0 7 2 1 8 6 4 3 5 | 4 195
0 7 1 2 8 6 4 3 5 | 3 13597
0 7 3 2 8 6 1 4 5 | 3 7252
0 7 3 1 8 6 2 4 5 | 3 2889
0 7 2 3 8 6 1 4 5 | 4 21
0 7 1 3 8 6 2 4 5 | 3 906
0 7 2 1 8 6 3 4 5 | 3 7159
0 7 1 2 8 6 3 4 5 | 3 2889
0 7 5 4 8 3 6 2 1 | 3 13277
0 7 5 4 8 3 6 1 2 | 3 21184
0 7 5 4 8 2 6 3 1 | 4 282
0 7 5 4 8 1 6 3 2 | 3 13299
0 7 5 4 8 2 6 1 3 | 3 9517
0 7 5 4 8 1 6 2 3 | 4 327
0 7 5 3 8 4 6 2 1 | 4 525
0 7 5 3 8 4 6 1 2 | 3 4468
0 7 5 2 8 4 6 3 1 | 4 613
0 7 5 1 8 4 6 3 2 | 3 1056
0 7 5 2 8 4 6 1 3 | 3 33339
0 7 5 1 8 4 6 2 3 | 4 85
0 7 5 3 8 2 6 4 1 | 3 1725
0 7 5 3 8 1 6 4 2 | 4 24
0 7 5 2 8 3 6 4 1 | 3 24640
0 7 5 1 8 3 6 4 2 | 3 1725
0 7 5 2 8 1 6 4 3 | 3 5948
0 7 5 1 8 2 6 4 3 | 4 31
0 7 5 3 8 2 6 1 4 | 3 26679
0 7 5 3 8 1 6 2 4 | 3 6960
0 7 5 2 8 3 6 1 4 | 4 17
0 7 5 1 8 3 6 2 4 | 4 84
0 7 5 2 8 1 6 3 4 | 4 537
0 7 5 1 8 2 6 3 4 | 4 268
0 7 4 5 8 3 6 2 1 | 4 239
0 7 4 5 8 3 6 1 2 | 4 522
0 7 4 5 8 2 6 3 1 | 3 6277
0 7 4 5 8 1 6 3 2 | 3 2256
0 7 4 5 8 2 6 1 3 | 3 11869
0 7 4 5 8 1 6 2 3 | 3 6050
0 7 3 5 8 4 6 2 1 | 4 282
0 7 3 5 8 4 6 1 2 | 4 221
0 7 2 5 8 4 6 3 1 | 4 508
0 7 1 5 8 4 6 3 2 | 3 13152
0 7 2 5 8 4 6 1 3 | 4 236
0 7 1 5 8 4 6 2 3 | 3 6810
0 7 3 5 8 2 6 4 1 | 3 5948
0 7 3 5 8 1 6 4 2 | 4 216
0 7 2 5 8 3 6 4 1 | 3 12913
0 7 1 5 8 3 6 4 2 | 3 6072
0 7 2 5 8 1 6 4 3 | 3 26520
0 7 1 5 8 2 6 4 3 | 3 6066
0 7 3 5 8 2 6 1 4 | 4 146
0 7 3 5 8 1 6 2 4 | 4 192
0 7 2 5 8 3 6 1 4 | 4 267
0 7 1 5 8 3 6 2 4 | 4 303
0 7 2 5 8 1 6 3 4 | 3 31692
0 7 1 5 8 2 6 3 4 | 4 567
0 7 4 3 8 5 6 2 1 | 3 8236
0 7 4 3 8 5 6 1 2 | 4 573
0 7 4 2 8 5 6 3 1 | 3 13188
0 7 4 1 8 5 6 3 2 | 3 6066
0 7 4 2 8 5 6 1 3 | 3 6050
0 7 4 1 8 5 6 2 3 | 4 60
0 7 3 4 8 5 6 2 1 | 4 203
0 7 3 4 8 5 6 1 2 | 4 227
0 7 2 4 8 5 6 3 1 | 3 6810
0 7 1 4 8 5 6 3 2 | 3 6072
0 7 2 4 8 5 6 1 3 | 3 26295
0 7 1 4 8 5 6 2 3 | 4 73
0 7 3 2 8 5 6 4 1 | 3 27101
0 7 3 1 8 5 6 4 2 | 3 4564
0 7 2 3 8 5 6 4 1 | 4 5
0 7 1 3 8 5 6 4 2 | 3 942
0 7 2 1 8 5 6 4 3 | 3 13188
0 7 1 2 8 5 6 4 3 | 3 13597
0 7 3 2 8 5 6 1 4 | 3 2321
0 7 3 1 8 5 6 2 4 | 4 62
0 7 2 3 8 5 6 1 4 | 4 81
0 7 1 3 8 5 6 2 4 | 3 8428
0 7 2 1 8 5 6 3 4 | 4 497
0 7 1 2 8 5 6 3 4 | 3 4563
0 7 4 3 8 2 6 5 1 | 4 274
0 7 4 3 8 1 6 5 2 | 3 21559
0 7 4 2 8 3 6 5 1 | 3 27216
0 7 4 1 8 3 6 5 2 | 4 22
0 7 4 2 8 1 6 5 3 | 4 145
0 7 4 1 8 2 6 5 3 | 3 12816
0 7 3 4 8 2 6 5 1 | 3 22282
0 7 3 4 8 1 6 5 2 | 4 2
0 7 2 4 8 3 6 5 1 | 3 26295
0 7 1 4 8 3 6 5 2 | 3 4468
0 7 2 4 8 1 6 5 3 | 3 5948
0 7 1 4 8 2 6 5 3 | 4 27
0 7 3 2 8 4 6 5 1 | 3 2321
0 7 3 1 8 4 6 5 2 | 4 70
0 7 2 3 8 4 6 5 1 | 4 16
0 7 1 3 8 4 6 5 2 | 4 346
0 7 2 1 8 4 6 5 3 | 3 972
0 7 1 2 8 4 6 5 3 | 4 110
0 7 3 2 8 1 6 5 4 | 3 31692
0 7 3 1 8 2 6 5 4 | 4 35
0 7 2 3 8 1 6 5 4 | 3 12760
0 7 1 3 8 2 6 5 4 | 4 250
0 7 2 1 8 3 6 5 4 | 3 4468
0 7 1 2 8 3 6 5 4 | 3 13560
0 7 4 3 8 2 6 1 5 | 3 1721
0 7 4 3 8 1 6 2 5 | 3 14736
0 7 4 2 8 3 6 1 5 | 4 23
0 7 4 1 8 3 6 2 5 | 3 1721
0 7 4 2 8 1 6 3 5 | 3 26295
0 7 4 1 8 2 6 3 5 | 4 5
0 7 3 4 8 2 6 1 5 | 3 23250
0 7 3 4 8 1 6 2 5 | 3 14556
0 7 2 4 8 3 6 1 5 | 3 2321
0 7 1 4 8 3 6 2 5 | 4 84
0 7 2 4 8 1 6 3 5 | 4 5
0 7 1 4 8 2 6 3 5 | 4 42
0 7 3 2 8 4 6 1 5 | 4 495
0 7 3 1 8 4 6 2 5 | 4 87
0 7 2 3 8 4 6 1 5 | 4 22
0 7 1 3 8 4 6 2 5 | 3 6050
0 7 2 1 8 4 6 3 5 | 4 193
0 7 1 2 8 4 6 3 5 | 4 86
0 7 3 2 8 1 6 4 5 | 4 249
0 7 3 1 8 2 6 4 5 | 3 7930
0 7 2 3 8 1 6 4 5 | 4 19
0 7 1 3 8 2 6 4 5 | 4 54
0 7 2 1 8 3 6 4 5 | 3 26520
0 7 1 2 8 3 6 4 5 | 4 288
0 7 5 4 8 3 2 6 1 | 2 40319
0 7 5 4 8 3 1 6 2 | 3 3097
0 7 5 4 8 2 3 6 1 | 3 7114
0 7 5 4 8 1 3 6 2 | 4 416
0 7 5 4 8 2 1 6 3 | 3 21934
0 7 5 4 8 1 2 6 3 | 4 303
0 7 5 3 8 4 2 6 1 | 3 14762
0 7 5 3 8 4 1 6 2 | 3 23081
0 7 5 2 8 4 3 6 1 | 3 2321
0 7 5 1 8 4 3 6 2 | 4 115
0 7 5 2 8 4 1 6 3 | 3 6072
0 7 5 1 8 4 2 6 3 | 3 21546
0 7 5 3 8 2 4 6 1 | 4 101
0 7 5 3 8 1 4 6 2 | 4 356
0 7 5 2 8 3 4 6 1 | 4 21
0 7 5 1 8 3 4 6 2 | 3 23644
0 7 5 2 8 1 4 6 3 | 3 0
0 7 5 1 8 2 4 6 3 | 3 24703
0 7 5 3 8 2 1 6 4 | 4 51
0 7 5 3 8 1 2 6 4 | 3 1011
0 7 5 2 8 3 1 6 4 | 3 1011
0 7 5 1 8 3 2 6 4 | 3 14556
0 7 5 2 8 1 3 6 4 | 3 13165
0 7 5 1 8 2 3 6 4 | 3 24517
0 7 4 5 8 3 2 6 1 | 3 21934
0 7 4 5 8 3 1 6 2 | 3 27592
0 7 4 5 8 2 3 6 1 | 4 227
0 7 4 5 8 1 3 6 2 | 4 167
0 7 4 5 8 2 1 6 3 | 4 264
0 7 4 5 8 1 2 6 3 | 3 13152
0 7 3 5 8 4 2 6 1 | 4 173
0 7 3 5 8 4 1 6 2 | 4 270
0 7 2 5 8 4 3 6 1 | 4 188
0 7 1 5 8 4 3 6 2 | 4 337
0 7 2 5 8 4 1 6 3 | 3 4563
0 7 1 5 8 4 2 6 3 | 4 288
0 7 3 5 8 2 4 6 1 | 4 149
0 7 3 5 8 1 4 6 2 | 2 40319
0 7 2 5 8 3 4 6 1 | 4 164
0 7 1 5 8 3 4 6 2 | 4 457
0 7 2 5 8 1 4 6 3 | 3 23250
0 7 1 5 8 2 4 6 3 | 4 359
0 7 3 5 8 2 1 6 4 | 3 2211
0 7 3 5 8 1 2 6 4 | 3 31277
0 7 2 5 8 3 1 6 4 | 3 13165
0 7 1 5 8 3 2 6 4 | 3 2211
